Date,Adj Close,Close,High,Low,Open,Volume
2017-03-30,88.41999799999999,88.41999799999999,88.709999,87.660004,87.949997,2205300
2017-03-31,88.209999,88.209999,88.91999799999999,87.739998,88.029999,2256100
2017-04-03,88.019997,88.019997,89.08000200000001,86.620003,88.470001,2688400
2017-04-04,88.41999799999999,88.41999799999999,88.489998,87.190002,87.25,1351000
2017-04-05,87.410004,87.410004,90.379997,86.889999,88.849998,3056700
2017-04-06,87.480003,87.480003,88.209999,86.849998,87.709999,2568800
2017-04-07,87.379997,87.379997,88.16999799999999,86.43,87.41999799999999,1732300
2017-04-10,87.480003,87.480003,88.529999,86.730003,87.68,2015700
2017-04-11,86.379997,86.379997,87.58000200000001,84.43,87.139999,3556100
2017-04-12,85.239998,85.239998,86.459999,84.980003,86.279999,2837300
2017-04-13,84.230003,84.230003,86.370003,84.18,84.900002,2557100
2017-04-17,86.230003,86.230003,86.339996,84.839996,84.940002,1513900
2017-04-18,85.980003,85.980003,86.68,85.269997,85.43,2114800
2017-04-19,86.279999,86.279999,87.82,85.91999799999999,86.970001,2398700
2017-04-20,88.370003,88.370003,89.0,86.93,87.33000200000001,3437200
2017-04-21,88.33000200000001,88.33000200000001,88.769997,87.720001,88.660004,2251100
2017-04-24,91.540001,91.540001,91.800003,90.860001,91.25,2503000
2017-04-25,93.57,93.57,94.029999,92.239998,92.449997,2671400
2017-04-26,93.160004,93.160004,94.33000200000001,92.959999,93.660004,3652500
2017-04-27,94.790001,94.790001,94.800003,93.629997,93.860001,2403200
2017-04-28,95.33000200000001,95.33000200000001,96.050003,94.849998,95.940002,2836500
2017-05-01,97.730003,97.730003,98.220001,96.089996,96.209999,2693100
2017-05-02,98.309998,98.309998,98.449997,97.459999,98.209999,2517200
2017-05-03,97.339996,97.339996,97.720001,96.550003,97.709999,3066100
2017-05-04,97.440002,97.440002,97.839996,96.440002,97.389999,3025300
2017-05-05,98.5,98.5,98.5,97.089996,98.139999,2271100
2017-05-08,99.089996,99.089996,99.129997,98.050003,98.650002,2552800
2017-05-09,100.18,100.18,100.83000200000001,99.339996,99.559998,3154900
2017-05-10,100.339996,100.339996,100.43,99.279999,100.290001,2341400
2017-05-11,100.099998,100.099998,100.150002,98.129997,99.529999,2601400
2017-05-12,100.75,100.75,100.809998,99.970001,100.230003,2439100
2017-05-15,101.690002,101.690002,101.860001,100.589996,100.849998,2889200
2017-05-16,102.970001,102.970001,102.980003,101.589996,102.410004,3211100
2017-05-17,95.18,95.18,101.08000200000001,95.050003,100.550003,5843200
2017-05-18,97.589996,97.589996,98.529999,94.629997,95.040001,5016000
2017-05-19,98.769997,98.769997,100.040001,98.459999,98.540001,3035200
2017-05-22,101.33000200000001,101.33000200000001,101.449997,99.349998,99.459999,2723100
2017-05-23,101.58000200000001,101.58000200000001,102.199997,100.82,102.160004,2869100
2017-05-24,102.980003,102.980003,103.099998,101.629997,102.43,2705900
2017-05-25,105.690002,105.690002,106.360001,103.459999,104.110001,3646000
2017-05-26,106.139999,106.139999,106.25,105.209999,105.610001,2285700
2017-05-30,106.360001,106.360001,106.75,105.769997,105.879997,2299700
2017-05-31,106.230003,106.230003,107.559998,104.610001,107.33000200000001,4037600
2017-06-01,107.5,107.5,107.589996,105.550003,106.860001,3087200
2017-06-02,111.16999799999999,111.16999799999999,111.25,108.089996,108.559998,3468500
2017-06-05,111.08000200000001,111.08000200000001,111.660004,110.610001,111.08000200000001,2144900
2017-06-06,109.82,109.82,111.760002,109.260002,110.68,3238900
2017-06-07,111.019997,111.019997,111.300003,109.160004,110.599998,3392100
2017-06-08,111.32,111.32,111.879997,109.57,111.709999,3802600
2017-06-09,103.269997,103.269997,112.129997,98.660004,111.720001,9714100
2017-06-12,101.400002,101.400002,101.860001,97.43,100.400002,6935400
2017-06-13,103.769997,103.769997,104.18,101.440002,102.980003,5270500
2017-06-14,102.379997,102.379997,104.989998,99.93,104.989998,5792200
2017-06-15,101.0,101.0,101.339996,97.379997,99.25,5881600
2017-06-16,99.790001,99.790001,100.870003,98.57,100.800003,3910700
2017-06-19,104.620003,104.620003,104.959999,102.110001,102.57,4622700
2017-06-20,102.25,102.25,104.739998,102.110001,104.370003,3580800
2017-06-21,105.220001,105.220001,105.32,102.66999799999999,102.879997,3482900
2017-06-22,105.099998,105.099998,106.260002,104.300003,105.690002,2851900
2017-06-23,106.279999,106.279999,106.699997,103.879997,104.730003,2866100
2017-06-26,104.870003,104.870003,108.66999799999999,104.129997,108.029999,4403400
2017-06-27,99.099998,99.099998,103.989998,99.099998,103.650002,6003700
2017-06-28,103.260002,103.260002,103.58000200000001,98.440002,100.139999,5035900
2017-06-29,98.0,98.0,102.059998,95.0,101.989998,9648500
2017-06-30,97.660004,97.660004,99.610001,97.089996,98.849998,4109000
2017-07-03,95.0,95.0,99.709999,94.760002,99.400002,3403500
2017-07-05,97.709999,97.709999,98.489998,94.849998,95.730003,4751400
2017-07-06,95.129997,95.129997,96.690002,94.029999,95.449997,4430200
2017-07-07,97.980003,97.980003,98.900002,96.0,96.07,3734300
2017-07-10,100.029999,100.029999,100.75,97.559998,98.349998,3838100
2017-07-11,100.849998,100.849998,101.230003,98.470001,99.589996,4523800
2017-07-12,104.440002,104.440002,104.760002,102.82,103.379997,4387800
2017-07-13,105.129997,105.129997,105.870003,104.209999,104.849998,3811500
2017-07-14,107.599998,107.599998,107.980003,105.529999,106.370003,3526500
2017-07-17,107.660004,107.660004,108.879997,107.129997,107.949997,4194300
2017-07-18,109.800003,109.800003,109.910004,106.5,107.440002,3507600
2017-07-19,111.809998,111.809998,112.25,110.66999799999999,110.75,4343100
2017-07-20,112.230003,112.230003,112.860001,110.690002,112.629997,4519200
2017-07-21,112.059998,112.059998,112.07,110.33000200000001,110.839996,3621500
2017-07-24,113.519997,113.519997,113.809998,111.610001,112.029999,3697200
2017-07-25,112.760002,112.760002,113.510002,111.790001,112.470001,3924200
2017-07-26,113.769997,113.769997,113.980003,113.0,113.480003,2525300
2017-07-27,111.739998,111.739998,116.349998,107.660004,116.059998,7873200
2017-07-28,111.379997,111.379997,111.889999,109.07,109.769997,2917600
2017-07-31,109.93,109.93,112.720001,109.190002,112.290001,3696500
2017-08-01,110.650002,110.650002,111.120003,109.650002,111.029999,2548200
2017-08-02,111.459999,111.459999,112.849998,108.440002,112.739998,4598600
2017-08-03,110.300003,110.300003,111.91999799999999,109.610001,111.879997,3026700
2017-08-04,110.730003,110.730003,111.57,109.459999,110.949997,2978700
2017-08-07,112.690002,112.690002,112.870003,110.900002,111.379997,2284900
2017-08-08,112.269997,112.269997,115.0,111.309998,112.190002,4328600
2017-08-09,111.83000200000001,111.83000200000001,111.970001,108.739998,109.519997,4128400
2017-08-10,104.57,104.57,110.150002,104.309998,109.949997,6807600
2017-08-11,106.959999,106.959999,107.66999799999999,104.339996,105.08000200000001,4386300
2017-08-14,111.120003,111.120003,111.599998,109.41999799999999,109.449997,3946100
2017-08-15,111.32,111.32,111.970001,110.410004,111.739998,3012400
2017-08-16,111.900002,111.900002,113.449997,110.790001,112.099998,4127200
2017-08-17,105.019997,105.019997,111.08000200000001,105.0,110.540001,6607600
2017-08-18,104.650002,104.650002,106.910004,103.5,105.18,5410500
2017-08-21,104.459999,104.459999,105.440002,102.400002,104.83000200000001,3603400
2017-08-22,109.110001,109.110001,109.43,105.949997,106.0,3927700
2017-08-23,107.889999,107.889999,108.639999,107.18,107.32,3503200
2017-08-24,106.989998,106.989998,109.099998,105.099998,108.68,4049200
2017-08-25,106.269997,106.269997,108.989998,105.870003,108.08000200000001,3859200
2017-08-28,107.199997,107.199997,107.980003,106.209999,107.199997,2760100
2017-08-29,108.519997,108.519997,109.0,104.160004,104.410004,3546800
2017-08-30,112.279999,112.279999,112.800003,108.519997,108.709999,4427000
2017-08-31,115.470001,115.470001,115.879997,113.010002,113.190002,4424000
2017-09-01,115.389999,115.389999,116.790001,114.5,116.349998,2958400
2017-09-05,112.300003,112.300003,115.08000200000001,109.66999799999999,114.290001,5384800
2017-09-06,113.269997,113.269997,114.029999,110.849998,113.209999,3564900
2017-09-07,113.970001,113.970001,114.900002,112.800003,113.93,3082100
2017-09-08,111.160004,111.160004,113.739998,110.75,113.540001,3443600
2017-09-11,114.699997,114.699997,115.43,113.629997,113.66999799999999,3553300
2017-09-12,115.66999799999999,115.66999799999999,116.16999799999999,114.07,115.800003,3059100
2017-09-13,116.150002,116.150002,116.18,114.540001,115.0,2150200
2017-09-14,114.190002,114.190002,115.809998,113.900002,114.870003,3065700
2017-09-15,115.110001,115.110001,116.510002,113.480003,114.07,3302700
2017-09-18,114.83000200000001,114.83000200000001,116.720001,113.75,115.610001,3812900
2017-09-19,115.32,115.32,115.860001,114.190002,115.370003,2372600
2017-09-20,114.360001,114.360001,115.599998,111.660004,115.260002,4471100
2017-09-21,112.160004,112.160004,114.059998,111.0,114.019997,3537100
2017-09-22,111.879997,111.879997,112.33000200000001,110.760002,111.050003,2590300
2017-09-25,108.370003,108.370003,110.68,106.650002,110.510002,5646700
2017-09-26,109.110001,109.110001,110.540001,107.970001,109.940002,3962100
2017-09-27,112.07,112.07,113.260002,110.0,110.849998,4639500
2017-09-28,111.879997,111.879997,112.199997,110.440002,111.260002,2689000
2017-09-29,114.25,114.25,114.489998,111.660004,112.559998,3677000
2017-10-02,114.57,114.57,115.970001,113.040001,114.839996,3841900
2017-10-03,115.290001,115.290001,115.68,114.25,115.0,2614100
2017-10-04,115.589996,115.589996,116.309998,114.309998,114.620003,3756400
2017-10-05,118.91999799999999,118.91999799999999,119.110001,116.449997,116.940002,3928800
2017-10-06,119.349998,119.349998,119.400002,117.75,117.800003,3581700
2017-10-09,119.050003,119.050003,120.260002,118.57,119.900002,2868800
2017-10-10,119.300003,119.300003,120.57,117.709999,120.18,2989900
2017-10-11,120.339996,120.339996,120.400002,118.650002,119.150002,2491200
2017-10-12,119.690002,119.690002,121.08000200000001,119.260002,119.83000200000001,2757500
2017-10-13,121.029999,121.029999,121.440002,120.650002,121.07,2036400
2017-10-16,122.279999,122.279999,122.339996,121.129997,121.940002,2378300
2017-10-17,122.709999,122.709999,122.75,121.559998,122.129997,2507900
2017-10-18,122.239998,122.239998,123.07,121.730003,123.050003,2412500
2017-10-19,120.889999,120.889999,120.900002,118.32,120.139999,3361700
2017-10-20,121.769997,121.769997,122.629997,121.410004,122.339996,2773100
2017-10-23,119.5,119.5,122.57,118.93,122.540001,2560700
2017-10-24,120.110001,120.110001,120.769997,118.709999,120.07,2453000
2017-10-25,118.650002,118.650002,120.480003,115.970001,119.300003,3716300
2017-10-26,117.550003,117.550003,119.269997,117.379997,118.480003,3032000
2017-10-27,127.68,127.68,128.389999,122.83000200000001,123.139999,6159100
2017-10-30,128.58999599999999,128.58999599999999,130.080002,127.08000200000001,127.360001,4023200
2017-10-31,129.949997,129.949997,130.550003,128.71000700000002,129.740005,2508200
2017-11-01,129.779999,129.779999,131.759995,128.350006,131.580002,3461000
2017-11-02,129.119995,129.119995,129.570007,126.449997,129.389999,3824200
2017-11-03,132.720001,132.720001,132.869995,129.169998,130.490005,3612500
2017-11-06,134.070007,134.070007,134.279999,132.330002,132.490005,3170700
2017-11-07,134.28999299999998,134.28999299999998,134.889999,132.96000700000002,133.770004,3888400
2017-11-08,135.970001,135.970001,136.050003,133.66000400000001,134.16000400000001,2869300
2017-11-09,133.78999299999998,133.78999299999998,134.0,129.649994,132.66000400000001,6799800
2017-11-10,133.75,133.75,134.059998,132.139999,132.889999,2768200
2017-11-13,134.149994,134.149994,134.740005,132.229996,132.33999599999999,3131000
2017-11-14,132.800003,132.800003,133.240005,130.83999599999999,132.800003,3791700
2017-11-15,130.850006,130.850006,131.949997,128.759995,131.100006,3361200
2017-11-16,135.75,135.75,136.71000700000002,132.83999599999999,132.91000400000001,3368900
2017-11-17,134.229996,134.229996,136.16000400000001,133.869995,135.889999,2889700
2017-11-20,133.899994,133.899994,134.899994,133.360001,134.440002,2085800
2017-11-21,138.119995,138.119995,138.399994,135.630005,135.770004,2947600
2017-11-22,138.669998,138.669998,139.110001,137.830002,138.610001,2504900
2017-11-24,140.229996,140.229996,140.33999599999999,138.940002,139.199997,1664700
2017-11-27,140.0,140.0,141.020004,139.080002,140.050003,2784900
2017-11-28,141.029999,141.029999,141.350006,138.71000700000002,140.949997,2929400
2017-11-29,133.779999,133.779999,140.679993,131.759995,140.679993,8678700
2017-11-30,137.100006,137.100006,137.83999599999999,134.449997,135.46000700000002,4949200
2017-12-01,135.270004,135.270004,137.229996,129.28999299999998,134.449997,7095600
2017-12-04,130.600006,130.600006,138.229996,130.190002,137.919998,6893500
2017-12-05,130.78999299999998,130.78999299999998,135.28999299999998,128.949997,130.369995,4811700
2017-12-06,132.520004,132.520004,133.149994,128.860001,129.33999599999999,3948300
2017-12-07,133.830002,133.830002,135.0,132.08999599999999,132.600006,3173200
2017-12-08,135.600006,135.600006,137.779999,135.0,136.800003,3683400
2017-12-11,138.71000700000002,138.71000700000002,138.880005,135.75,135.809998,2982000
2017-12-12,138.190002,138.190002,139.419998,137.320007,138.509995,3057400
2017-12-13,138.880005,138.880005,140.279999,138.380005,139.759995,3472600
2017-12-14,138.679993,138.679993,140.690002,138.149994,139.690002,2968600
2017-12-15,143.190002,143.190002,143.809998,139.53999299999998,140.300003,4652900
2017-12-18,146.869995,146.869995,147.28999299999998,145.399994,146.009995,3378400
2017-12-19,144.479996,144.479996,146.550003,143.130005,146.080002,4119500
2017-12-20,143.880005,143.880005,145.919998,142.08999599999999,145.860001,2964600
2017-12-21,143.809998,143.809998,145.71000700000002,143.320007,144.389999,2771600
2017-12-22,143.330002,143.330002,143.490005,142.119995,143.199997,1770500
2017-12-26,141.009995,141.009995,141.520004,139.389999,141.03999299999998,2036100
2017-12-27,141.009995,141.009995,142.139999,140.600006,141.020004,1883200
2017-12-28,141.389999,141.389999,142.389999,140.979996,142.259995,1947100
2017-12-29,138.720001,138.720001,141.919998,138.619995,141.919998,2856600
2018-01-02,145.83999599999999,145.83999599999999,146.139999,139.889999,140.899994,3822300
2018-01-03,150.110001,150.110001,150.66000400000001,146.41000400000001,146.429993,3551000
2018-01-04,150.990005,150.990005,152.41000400000001,150.46000700000002,151.869995,2917700
2018-01-05,155.550003,155.550003,155.880005,152.309998,153.100006,3432500
2018-01-08,157.279999,157.279999,157.600006,155.380005,155.529999,3010500
2018-01-09,157.399994,157.399994,158.770004,156.0,158.240005,4340400
2018-01-10,156.279999,156.279999,156.33999599999999,153.21000700000002,155.21000700000002,3993900
2018-01-11,159.41000400000001,159.41000400000001,159.41000400000001,156.33999599999999,157.070007,3118300
2018-01-12,162.78999299999998,162.78999299999998,163.41000400000001,158.419998,158.869995,3731700
2018-01-16,161.529999,161.529999,168.669998,160.080002,166.080002,6875900
2018-01-17,166.619995,166.619995,167.449997,161.470001,163.679993,3442700
2018-01-18,166.779999,166.779999,167.889999,164.71000700000002,165.889999,3933100
2018-01-19,168.380005,168.380005,169.100006,165.850006,168.21000700000002,3539500
2018-01-22,173.639999,173.639999,173.639999,167.550003,167.979996,4327600
2018-01-23,178.03999299999998,178.03999299999998,178.470001,175.03999299999998,175.309998,5389300
2018-01-24,174.429993,174.429993,180.259995,171.449997,179.009995,8711400
2018-01-25,174.21000700000002,174.21000700000002,178.199997,172.570007,178.070007,5554200
2018-01-26,181.990005,181.990005,181.990005,176.080002,177.0,4434900
2018-01-29,179.580002,179.580002,182.139999,178.41000400000001,180.91000400000001,5514500
2018-01-30,174.990005,174.990005,177.350006,172.279999,174.580002,5521100
2018-01-31,177.149994,177.149994,179.059998,174.0,178.050003,4624900
2018-02-01,172.720001,172.720001,178.199997,170.880005,173.229996,5332000
2018-02-02,162.169998,162.169998,171.830002,161.91000400000001,170.78999299999998,7924400
2018-02-05,143.449997,143.449997,165.639999,142.610001,157.75,9609500
2018-02-06,154.509995,154.509995,155.0,135.029999,136.820007,9974300
2018-02-07,148.399994,148.399994,157.990005,148.399994,153.059998,7338000
2018-02-08,130.009995,130.009995,150.139999,130.0,149.929993,9016900
2018-02-09,136.130005,136.130005,139.149994,121.199997,135.199997,13347700
2018-02-12,143.75,143.75,146.389999,137.229996,140.779999,7294000
2018-02-13,145.5,145.5,146.600006,140.369995,141.229996,4502300
2018-02-14,154.020004,154.020004,154.619995,143.169998,143.320007,7004800
2018-02-15,162.070007,162.070007,162.279999,153.179993,158.0,7932300
2018-02-16,160.259995,160.259995,165.470001,159.350006,160.889999,7106400
2018-02-20,161.059998,161.059998,165.240005,158.270004,158.419998,6077900
2018-02-21,159.610001,159.610001,168.21000700000002,159.5,163.369995,7394900
2018-02-22,159.639999,159.639999,164.350006,158.419998,161.929993,6941800
2018-02-23,169.149994,169.149994,169.259995,161.53999299999998,163.259995,5948700
2018-02-26,175.940002,175.940002,176.020004,171.440002,171.809998,5581300
2018-02-27,169.639999,169.639999,177.190002,169.419998,176.25,7221200
2018-02-28,166.229996,166.229996,174.149994,166.059998,172.470001,6375600
2018-03-01,158.229996,158.229996,168.820007,153.679993,166.600006,10496500
2018-03-02,162.580002,162.580002,163.33999599999999,150.779999,152.679993,8058300
2018-03-05,167.679993,167.679993,169.119995,158.360001,160.28999299999998,6203400
2018-03-06,169.800003,169.800003,171.690002,166.800003,170.179993,5919200
2018-03-07,171.070007,171.070007,171.5,165.220001,166.08999599999999,5573500
2018-03-08,173.619995,173.619995,174.220001,171.110001,172.979996,4798700
2018-03-09,183.729996,183.729996,183.729996,176.779999,177.559998,6139500
2018-03-12,186.479996,186.479996,188.169998,184.33999599999999,185.5,5528300
2018-03-13,179.71000700000002,179.71000700000002,188.169998,177.860001,185.5,7595500
2018-03-14,179.100006,179.100006,182.529999,176.800003,181.979996,5567600
2018-03-15,178.300003,178.300003,181.809998,176.639999,179.639999,4620700
2018-03-16,177.119995,177.119995,180.679993,176.800003,179.320007,3261200
2018-03-19,166.0,166.0,172.490005,161.070007,172.490005,8093000
2018-03-20,167.220001,167.220001,168.399994,164.169998,166.03999299999998,3841400
2018-03-21,164.800003,164.800003,170.600006,162.740005,166.0,5520700
2018-03-22,152.759995,152.759995,161.600006,152.199997,158.399994,8578300
2018-03-23,140.419998,140.419998,153.5,140.419998,152.199997,9066600
2018-03-26,156.220001,156.220001,156.83999599999999,142.380005,149.0,7646000
2018-03-27,141.240005,141.240005,159.889999,137.169998,159.889999,11400600
2018-03-28,136.369995,136.369995,142.820007,133.0,138.770004,10095400
2018-03-29,143.919998,143.919998,147.699997,134.529999,138.440002,8190200
